22352497,f2,22/01/18 05:02:36
22351613,f2,22/01/18 05:03:44
22351618,f2,22/01/18 05:04:17
22352487,f2,22/01/18 05:04:43
22352482,f2,22/01/18 05:05:20
22350790,f2,22/01/18 05:06:16
22350786,f2,22/01/18 05:06:50
22350731,f2,22/01/18 05:07:16
22350792,f2,22/01/18 05:07:51
22352499,f2,22/01/18 05:08:22
22351621,f2,22/01/18 05:08:52
22351622,f2,22/01/18 05:09:25
22351612,f2,22/01/18 05:09:45
22352484,f2,22/01/18 05:10:37
22352488,f2,22/01/18 05:11:12
22352494,f2,22/01/18 05:11:49
22352495,f2,22/01/18 05:12:26
22352402,f2,22/01/18 05:12:59
22351595,f2,22/01/18 05:13:30
22352503,f2,22/01/18 05:14:04
22352504,f2,22/01/18 05:14:50
22352505,f2,22/01/18 05:15:34
22350791,f2,22/01/18 05:16:07
22351614,f2,22/01/18 05:16:44
22351561,f2,22/01/18 05:17:15
22350798,f2,22/01/18 05:17:48
22351611,f2,22/01/18 08:07:31
22350793,f2,22/01/18 08:08:17
22350788,f2,22/01/18 08:09:58
22350794,f2,22/01/18 08:10:42
22351597,f2,22/01/18 08:11:49
22351626,f2,22/01/18 08:12:27
22350877,f2,22/01/18 08:13:25
22352575,f2,22/01/18 08:14:14
22351668,f2,22/01/18 08:16:11
22352576,f2,22/01/18 08:16:49
22352588,f2,22/01/18 08:17:40
22351641,f2,22/01/18 08:18:27
22351677,f2,22/01/18 08:19:23
22352595,f2,22/01/18 08:20:28
22350882,f2,22/01/18 08:21:07
22350883,f2,22/01/18 08:21:48
22351682,f2,22/01/18 08:23:09
22352593,f2,22/01/18 08:26:03
22352601,f2,22/01/18 08:26:43
22352592,f2,22/01/18 08:27:35
22352596,f2,22/01/18 08:28:37
22352591,f2,22/01/18 08:29:27
22352597,f2,22/01/18 08:30:39
22351680,f2,22/01/18 08:31:48
22352611,f2,22/01/18 08:36:04
22351628,f2,22/01/18 08:37:26
22350892,f2,22/01/18 08:38:48
22351685,f2,22/01/18 08:39:27
22352602,f2,22/01/18 08:40:10
22352603,f2,22/01/18 08:41:49
22351686,f2,22/01/18 08:42:33
22352584,f2,22/01/18 08:44:06
22350895,f2,22/01/18 08:44:48
22351681,f2,22/01/18 08:45:42
22352606,f2,22/01/18 08:46:44
22352608,f2,22/01/18 08:47:31
22350867,f2,22/01/18 08:50:40
22352306,f2,22/01/18 08:58:13
22351696,f2,22/01/18 08:59:11
22352605,f2,22/01/18 08:59:50
22352615,f2,22/01/18 09:01:01
22350898,f2,22/01/18 09:02:18
22352624,f2,22/01/18 09:04:05
22352614,f2,22/01/18 09:04:45
22350897,f2,22/01/18 09:05:35
22350899,f2,22/01/18 09:06:36
22352551,f2,22/01/18 09:07:50
22351660,f2,22/01/18 09:08:26
22351702,f2,22/01/18 09:09:06
22350905,f2,22/01/18 09:10:00
22352630,f2,22/01/18 09:11:50
22351707,f2,22/01/18 09:12:26
22350900,f2,22/01/18 09:13:37
22351697,f2,22/01/18 09:14:10
22352620,f2,22/01/18 09:14:53
22351704,f2,22/01/18 09:15:30
22350911,f2,22/01/18 09:16:29
22351701,f2,22/01/18 09:17:25
22351714,f2,22/01/18 09:22:39
22352636,f2,22/01/18 09:23:57
22352636,f2,22/01/18 09:24:07
22350909,f2,22/01/18 09:25:16
22351706,f2,22/01/18 09:26:07
22352626,f2,22/01/18 09:26:47
22351709,f2,22/01/18 09:28:18
22350913,f2,22/01/18 09:30:01
22350918,f2,22/01/18 09:30:35
22350919,f2,22/01/18 09:31:47
22352639,f2,22/01/18 09:32:21
22352641,f2,22/01/18 09:33:04
22350910,f2,22/01/18 09:39:17
22352631,f2,22/01/18 09:40:09
22351712,f2,22/01/18 09:40:58
22351713,f2,22/01/18 09:41:39
22350925,f2,22/01/18 09:42:18
22352646,f2,22/01/18 09:43:09
22352647,f2,22/01/18 09:43:56
